Date,Away Team,Away Score,Home Team,Home Score,Location
9/29/2007,Louisiana State,34,Tulane,9,
9/29/2007,Louisiana Tech,6,Fresno State,17,
9/29/2007,Louisiana-Lafayette,19,Central Florida,37,
9/29/2007,Louisiana-Monroe,7,Troy,24,
9/29/2007,Louisville,29,North Carolina State,10,
9/29/2007,Maryland,34,Rutgers,24,
9/29/2007,Massachusetts,14,Boston College,24,
9/29/2007,Michigan,28,Northwestern,16,
9/29/2007,Michigan State,34,Wisconsin,37,
9/29/2007,Mississippi,17,Georgia,45,
9/29/2007,Mississippi State,21,South Carolina,38,
9/29/2007,Nevada-Las Vegas,20,Nevada,27,
9/29/2007,North Carolina,10,Virginia Tech,17,
9/29/2007,North Texas,7,Arkansas,66,
9/29/2007,Northern Illinois,10,Central Michigan,35,
9/29/2007,Northwestern State,7,Texas Tech,75,
9/29/2007,Notre Dame,19,Purdue,33,
9/29/2007,Ohio State,30,Minnesota,7,
9/29/2007,Oklahoma,24,Colorado,27,
9/29/2007,Penn State,20,Illinois,27,
9/29/2007,Pittsburgh,14,Virginia,44,
9/29/2007,Sam Houston State,3,Oklahoma State,39,
9/29/2007,Southern California,27,Washington,24,
9/29/2007,Syracuse,14,Miami (Ohio),17,
9/29/2007,Temple,21,Army,37,
9/29/2007,Texas-El Paso,48,Southern Methodist,45,
9/29/2007,UCLA,40,Oregon State,14,
9/29/2007,Utah State,18,Utah,34,
9/29/2007,Washington State,20,Arizona,48,
9/29/2007,Western Kentucky,21,Bowling Green State,41,
9/29/2007,Western Michigan,42,Toledo,28,
10/2/2007,Marshall,21,Memphis,24,
10/3/2007,Rice,31,Southern Mississippi,29,
10/4/2007,Kentucky,23,South Carolina,38,
10/5/2007,Utah,44,Louisville,35,
10/6/2007,Akron,39,Western Michigan,38,
10/6/2007,Alabama-Birmingham,13,Mississippi State,30,
10/6/2007,Arizona,16,Oregon State,31,
10/6/2007,Arizona State,23,Washington State,20,
10/6/2007,Arkansas State,13,Louisiana-Monroe,30,
10/6/2007,Bowling Green State,24,Boston College,55,
10/6/2007,Central Florida,38,East Carolina,52,
10/6/2007,Central Michigan,58,Ball State,38,
10/6/2007,Cincinnati,28,Rutgers,23,
10/6/2007,Colorado,43,Baylor,23,
10/6/2007,Eastern Michigan,22,Michigan,33,
10/6/2007,Florida,24,Louisiana State,28,
10/6/2007,Fresno State,49,Nevada,41,
10/6/2007,Georgia,14,Tennessee,35,
10/6/2007,Georgia Tech,26,Maryland,28,
10/6/2007,Houston,24,Alabama,30,
10/6/2007,Idaho,20,San Jose State,28,
10/6/2007,Iowa,7,Penn State,27,
10/6/2007,Iowa State,17,Texas Tech,42,
10/6/2007,Kansas,30,Kansas State,24,
10/6/2007,Liberty,34,Toledo,35,
10/6/2007,Louisiana Tech,0,Mississippi,24,
10/6/2007,Louisiana-Lafayette,38,North Texas,29,
10/6/2007,Miami (Florida),27,North Carolina,33,
10/6/2007,Miami (Ohio),20,Kent,13,
10/6/2007,Minnesota,20,Indiana,40,
10/6/2007,Nebraska,6,Missouri,41,
10/6/2007,Nevada-Las Vegas,14,Air Force,31,
10/6/2007,North Carolina State,10,Florida State,27,
10/6/2007,Northern Illinois,15,Temple,16,
10/6/2007,Northwestern,48,Michigan State,41,
10/6/2007,Notre Dame,20,UCLA,6,
10/6/2007,Ohio,10,Buffalo,31,
10/6/2007,Ohio State,23,Purdue,7,
10/6/2007,Oklahoma,28,Texas,21,"@ Dallas, TX"
10/6/2007,Oklahoma State,23,Texas A&M,24,
10/6/2007,San Diego State,24,Colorado State,20,
10/6/2007,South Florida,35,Florida Atlantic,23,
10/6/2007,Stanford,24,Southern California,23,
10/6/2007,Tennessee-Chattanooga,15,Arkansas,34,"@ Little Rock, AR"
10/6/2007,Texas Christian,21,Wyoming,24,
10/6/2007,Troy,34,Florida International,16,
10/6/2007,Tulane,17,Army,20,
10/6/2007,Tulsa,47,Texas-El Paso,48,
10/6/2007,Utah State,37,Hawaii,52,
10/6/2007,Vanderbilt,7,Auburn,35,
10/6/2007,Virginia,23,Middle Tennessee State,21,
10/6/2007,Virginia Tech,41,Clemson,23,
10/6/2007,Wake Forest,41,Duke,36,
10/6/2007,West Virginia,55,Syracuse,14,
10/6/2007,Wisconsin,26,Illinois,31,
10/7/2007,New Mexico State,0,Boise State,58,
10/10/2007,Navy,48,Pittsburgh,45,
10/11/2007,Florida State,21,Wake Forest,24,
10/12/2007,Hawaii,42,San Jose State,35,
10/13/2007,Air Force,45,Colorado State,21,
10/13/2007,Alabama,27,Mississippi,24,
10/13/2007,Arizona,13,Southern California,20,
10/13/2007,Army,23,Central Michigan,47,
10/13/2007,Auburn,9,Arkansas,7,
10/13/2007,Baylor,10,Kansas,58,
